Target	total_coverage	average_coverage
chr1:114495388-114495512	4197	37.5787431732556
chr1:114497255-114497393	6737	54.2418606792048
chr1:114498185-114498272	2481	32.6732149509484
chr1:114499249-114499434	4604	28.1393487635275
chr1:114499746-114499909	5317	36.2806091029466
chr1:114500688-114500914	18746	94.1953245578718
chr1:114504939-114505061	5618	55.0463102951283
chr1:114506009-114506144	4572	46.6099221599095
chr1:114508752-114508895	3397	31.7681076736595
chr1:114510388-114510571	8359	53.6379278738624
chr1:114511064-114511271	11106	63.0360768035552
chr1:114512578-114512820	9808	48.9760232905789
chr1:114514446-114514661	8826	51.5081416915048
chr1:114515646-114516135	22985	64.1379786403553
chr1:115260790-115260838	4440	102.336513808729
chr1:115261234-115261367	2604	24.1941610086292
chr1:115262200-115262364	2524	17.2800867594477
chr1:115263160-115263339	11999	80.3456764675553
chr1:115266504-115266624	3472	32.4679621269815
chr1:115267842-115267955	7343	72.7457770049689
chr1:115268832-115269008	6781	43.5563010557874
chr1:115269604-115269712	5426	55.7078569137779
chr1:115272879-115273044	11036	74.3965112018472
chr1:115273129-115273270	9356	73.7362533557418
chr1:115275225-115275438	11072	57.9012558601621
chr1:115276353-115276479	6863	64.488456967457
chr1:115276610-115276739	8309	76.2787226010335
chr1:115277063-115277145	7141	97.1750761295998
chr1:115279379-115279477	1016	12.6724743208441
chr1:115280092-115280185	4448	58.9226813653285
chr1:115280584-115280694	4996	50.3698400901797
chr1:115282313-115282512	10793	60.3968067022216
chr1:115284148-115284286	4078	32.8338393300571
chr1:145765019-145765226	0	0
chr1:145765369-145765435	0	0
chr1:145769408-145769498	0	0
chr1:145771635-145771731	0	0
chr1:145787772-145787865	0	0
chr1:145788767-145788856	0	0
chr1:145791061-145791171	0	0
chr1:145803308-145803389	0	0
chr1:145804245-145804366	0	0
chr1:145811342-145811444	129	1.39885136886746
chr1:145811896-145812003	1231	12.9611545819884
chr1:145816637-145816741	645	6.87115792387699
chr1:145818767-145818827	932	18.8728467468322
chr1:145826888-145826930	0	0
chr1:149900759-149900794	2666	83.8123832389073
chr1:149901021-149901210	8506	52.8586843696417
chr1:149901515-149901809	6056	28.4622754890821
chr1:149902257-149902440	1812	11.2354558839312
chr1:149902684-149902858	3194	22.1459966564189
chr1:149903152-149903319	2838	23.0929537249115
chr1:149903836-149903907	4303	66.8762862428158
chr1:149904156-149904223	3543	59.428147365768
chr1:149905299-149905424	1247	13.5358343325414
chr1:149905503-149905592	4686	67.8546612765252
chr1:149905748-149905836	4114	63.1945720050569
chr1:149906084-149906220	1982	20.0608439516327
chr1:149906341-149906420	5843	94.744033056084
chr1:149906879-149907022	2708	24.5121217325031
chr1:149907192-149907253	3278	60.3064520389281
chr1:149907477-149907599	6564	71.8721452540572
chr1:149908047-149908123	2600	47.2824832860986
chr1:149908475-149908541	2491	52.3969159849853
chr1:150039915-150040008	5779	68.8011057263774
chr1:150040687-150040822	5776	47.527374108641
chr1:150044233-150044294	2181	50.5493445552216
chr1:150048311-150048391	4864	67.200819760393
chr1:150048994-150049063	2760	44.1253675795553
chr1:150049172-150049310	7789	63.4194701148847
chr1:150049747-150049858	4146	41.4283821403788
chr1:150053424-150053559	7257	59.7141672342143
chr1:150053966-150054080	2078	25.9643733971817
chr1:150054800-150054968	7585	50.6882544943798
chr1:150064031-150064190	5377	37.6123156061084
chr1:150064396-150064504	870	9.03082390286903
chr1:150065623-150065745	4540	41.3052832199185
chr1:150082611-150082743	5148	44.1547712961397
chr1:150116887-150116975	4781	63.4256985556656
chr1:150255678-150256044	20489	72.4200351248791
chr1:150256215-150256291	2728	39.6490431991794
chr1:150256836-150256915	2504	35.7025146362483
chr1:150257007-150257119	5537	55.8921155647338
chr1:150258842-150259367	34590	81.8840981949281
chr1:151149120-151149508	10913	38.3515306088673
chr1:151150477-151150622	2745	22.8134102542835
chr1:151156793-151156970	4753	35.9562727802759
chr1:151157982-151158097	6444	69.1706456010988
chr1:151158274-151158427	8170	62.6346483316839
chr1:151162481-151162598	8092	93.7664160126959
chr1:151810404-151811466	23735	82.9091164348217
chr1:152484011-152484368	7875	31.0040922988079
chr1:152659320-152659653	5638	23.7612092730777
chr1:153233426-153234365	10268	37.5253941925255
chr1:153330760-153330910	4452	33.6265217724154
chr1:153333120-153333315	6688	44.4632426110051
chr1:153747833-153748641	22180	48.0583361160385
chr1:153748994-153749204	8532	56.6213687915258
chr1:153749538-153749697	4160	35.548655822836
chr1:153750237-153750362	3691	40.046928040418
chr1:153750637-153750832	5892	42.3140966083362
chr1:153750939-153751030	5521	77.8421334021851
chr1:153751163-153751362	8474	58.7407020200882
chr1:153751590-153751688	5035	66.2778581241419
chr1:153751819-153751950	7898	83.7699429969581
chr1:153752302-153752479	4899	37.0605478244642
chr1:154456625-154456812	8129	48.3890665518633
chr1:154458419-154458539	3328	33.3706798932339
chr1:154459003-154459160	2772	24.6807905382641
chr1:154461527-154461833	19572	89.7035574010453
chr1:154471588-154471715	5166	45.1661129979927
chr1:154473912-154474503	22232	55.6326579183814
chr1:154966084-154966270	11920	88.3675323757475
chr1:155631098-155631215	0	0
chr1:155638418-155638569	8218	60.5087148117311
chr1:155640111-155640256	599	4.63989699270213
chr1:155642351-155642523	3689	24.3187735477577
chr1:155644801-155644888	3095	42.3906006805268
chr1:155646339-155646538	7249	40.9413820281031
chr1:155649200-155649304	5627	64.5923312615705
chr1:155650207-155650248	548	15.1254152220602
chr1:155657862-155658256	13340	49.7510466705133
chr1:155658721-155658768	1034	79.9759233321119
chr1:158449668-158450676	72268	80.1485880306303
chr1:158548709-158549690	44707	50.9517622596285
chr1:160061613-160061729	5218	58.1201823109856
chr1:160062072-160062486	11192	38.8743972367369
chr1:160062714-160063122	15860	54.7991251296092
chr1:160063500-160063962	24784	75.4385936706902
chr1:160064659-160065037	17466	64.8398419614144
chr1:160068199-160068263	93	2.36081791021458
chr1:161007565-161007617	2371	52.8232642103589
chr1:161007669-161007866	8474	58.5185565083608
chr1:161008341-161008464	5858	82.796345664539
chr1:161008670-161008680	308	39.414328178091
chr1:161087967-161087969	273	130.755837251994
chr1:161088289-161088342	4406	91.3058265487171
chr1:161088576-161088672	3073	41.2835734442158
chr1:161088924-161089179	8828	44.9323741274167
chr1:161089299-161089403	3370	38.9526845299203
chr1:161089609-161089743	3137	30.2850456705674
chr1:161089897-161090023	8692	82.4911205736496
chr1:161090289-161090556	6813	35.2416484623706
chr1:161736151-161736233	1036	17.4736568377409
chr1:161748034-161748111	1828	26.2312608690027
chr1:161751702-161751790	2420	35.2446563569023
chr1:161753780-161753887	4640	48.075723845237
chr1:161761198-161761328	5958	50.8958082048738
chr1:161761914-161762118	8349	45.5801730031775
chr1:161771842-161772063	9678	52.5392744857596
chr1:161789423-161789609	7439	44.5170459628382
chr1:161790860-161790952	3224	38.798541566908
chr1:161816239-161816371	5666	47.6728546510032
chr1:161821512-161821626	4222	41.0814670008997
chr1:161823014-161823114	2323	27.4469746530628
chr1:161829997-161830068	3101	48.7415520672392
chr1:161832988-161833103	4209	40.6002621300093
chr1:161882086-161882171	3783	49.2283773731838
chr1:161928236-161928445	10867	61.0997747627642
chr1:167400918-167400984	1865	39.1740711850212
chr1:167402261-167402297	974	46.1303941128422
chr1:167403257-167403314	4411	91.6634967800417
chr1:167404636-167404672	1337	43.5597471877805
chr1:167407807-167407888	2888	47.4299598247685
chr1:167408581-167408638	1012	24.5635723824174
chr1:167409901-167410005	2223	25.5163211943916
chr1:167487645-167487703	1312	29.9500938813984
chr1:169102023-169102056	1529	69.2114964977639
chr1:169138685-169138793	7680	79.5787524882799
chr1:169199956-169200058	2600	28.2456068401718
chr1:169204369-169204438	526	10.3529846678626
chr1:169206861-169206926	3027	51.7950835809327
chr1:169256541-169256647	4431	46.3411481478414
chr1:169267794-169268002	6403	34.2886447536793
chr1:169272383-169272434	851	18.9734135774042
chr1:169279208-169279319	817	10.4748357534839
chr1:169292355-169292522	4370	30.1465172356923
chr1:169293631-169293739	3094	32.9050220807884
chr1:169336946-169336949	46	25.6605839670057
chr1:171154853-171154985	6415	55.0138108915737
chr1:171162474-171162663	9103	59.1752675157546
chr1:171165788-171165951	4112	28.5962313715893
chr1:171168485-171168628	3461	27.1399009692502
chr1:171173004-171173204	4458	25.1007110483252
chr1:171174418-171174774	21590	67.6820246312834
chr1:171176857-171176930	2155	32.5876414891365
chr1:171177933-171178093	10513	73.8988472252315
chr1:177898993-177899065	963	18.5669638810364
chr1:177899680-177899779	973	11.8071532858606
chr1:177901625-177901705	503	10.8841089453173
chr1:177901833-177901942	2777	35.5842422974954
chr1:177902349-177902448	2971	41.1891965309611
chr1:177902619-177902772	5490	42.9691474057658
chr1:177905433-177905501	3717	63.6027993520794
chr1:177906349-177906649	6909	31.8173026046973
chr1:177908837-177908913	1982	31.0245681409372
chr1:177909745-177909850	2251	26.7751573550554
chr1:177911035-177911176	3244	27.7280012931053
chr1:177913696-177913802	2043	21.6038130708985
chr1:177915555-177915667	2409	29.5575116136011
chr1:177916960-177917078	1449	16.402524436845
chr1:177921049-177921131	2704	45.8437945117812
chr1:177923414-177923512	3376	44.4371797489823
chr1:177927267-177927498	6463	37.5184179647374
chr1:177927975-177928111	2826	24.3572628667793
chr1:177929477-177929539	2256	40.0742940153151
chr1:177929926-177930075	5342	46.4049258317085
chr1:177930725-177930870	1904	17.5606665563595
chr1:177933306-177933415	2285	26.1826750595339
chr1:177934182-177934303	5094	46.7216357201733
chr1:177935028-177935141	2701	26.5110311427762
chr1:177936818-177937117	16579	74.4173645632228
chr1:193038185-193038765	33593	64.7052689183334
chr1:193044950-193045171	6535	40.5848027459222
chr1:193045631-193045778	5577	54.1415378863203
chr1:193046043-193046181	4567	38.0859114327124
chr1:193050494-193050611	5326	50.5153206325419
chr1:193051316-193051430	4113	40.6684648594496
chr1:193051692-193051839	3364	25.7231362546633
chr1:193053709-193053862	12459	96.5417499753381
chr1:193054119-193054133	352	52.3699048439674
chr1:193060781-193060816	686	42.5296287314026
chr1:198492521-198492695	3268	21.6391955705642
chr1:198498211-198498312	3587	39.358082114455
chr1:198505809-198505855	1670	39.7609513086888
chr1:198509699-198509781	1375	20.6329000469884
chr1:200942649-200942707	2665	63.6570385971432
chr1:200943223-200943323	326	4.54672428625835
chr1:200943842-200944042	4374	30.167516543713
chr1:200944627-200944798	6045	48.7310756668893
chr1:200945904-200946022	3348	39.5821344265318
chr1:200946340-200946505	3785	32.2181550529936
chr1:200948663-200948844	6892	49.3500292402921
chr1:200950088-200950225	4473	45.3783027332678
chr1:200952184-200952223	805	27.1086056579384
chr1:200953987-200954101	4569	55.0806724394171
chr1:200955972-200956047	895	16.4935639061368
chr1:200956124-200956330	5323	35.6436971663079
chr1:200957424-200957482	535	10.6266096504448
chr1:200957621-200957673	1127	26.8003693676308
chr1:200957894-200958060	3546	29.8730435078304
chr1:200959070-200959172	3798	50.4107284687678
chr1:200959266-200959461	3532	25.3562055586955
chr1:200959704-200959852	6320	55.0252174457706
chr1:200960045-200960278	7396	44.4959612039091
chr1:200960785-200960854	1020	20.199481435749
chr1:200961410-200961518	5983	77.2661597748362
chr1:200965324-200965524	3572	24.2961389989152
chr1:200967512-200967704	6403	43.2382880959306
chr1:200968477-200968595	1611	18.9577975627413
chr1:200969011-200969093	4121	64.7010549717587
chr1:200969518-200969737	6976	44.8086709092292
chr1:200969845-200969909	3560	74.8846107467973
chr1:200971289-200971479	4868	35.338694701252
chr1:200972714-200972910	7386	47.259917572553
chr1:200973468-200973584	788	9.43689479858763
chr1:200973894-200974062	2518	20.6569851333329
chr1:200974436-200974571	2567	26.6071483000678
chr1:200974673-200974823	7138	64.6301907979022
chr1:200977897-200978080	6223	47.6617455248037
chr1:200978394-200978617	8876	53.3688048794882
chr1:200992471-200992512	404	18.891598566321
chr1:201437531-201437915	17982	69.2037670137842
chr1:201453841-201453918	978	15.6147596010401
chr1:201454411-201454505	3744	49.0731798944969
chr1:201457983-201458113	5352	57.1954232228939
chr1:201459304-201459473	3302	26.1524650708973
chr1:201465320-201465432	7086	75.58471904111
chr1:204082044-204082263	5033	32.2442559907602
chr1:204083449-204083561	2032	22.6655993052682
chr1:204083647-204083734	5649	73.2186713898013
chr1:204085635-204085808	4741	37.7787144216994
chr1:204086250-204086319	1095	18.8509807973682
chr1:204086721-204086836	4210	48.8709040897458
chr1:204091028-204091114	2003	40.3465681032533
chr1:204091365-204091528	2553	30.5761111930995
chr1:204091982-204092092	2542	32.2352898313673
chr1:204092240-204092337	237	3.40652407824929
chr1:204092789-204092933	3515	33.1422852748287
chr1:204093769-204093986	4083	26.3552569430836
chr1:204094986-204095263	9015	45.4063053884565
chr1:204101312-204101385	1234	20.1044987020525
chr1:204103643-204103717	1048	17.6105907839041
chr1:204106232-204106378	2238	21.1006250825051
chr1:204109163-204109247	1451	19.1027142932541
chr1:204110443-204110586	6871	57.9072307092772
chr1:204115770-204115893	4940	46.6774121801235
chr1:204118831-204119091	4295	22.8197298855476
chr1:204120723-204120981	14377	109.009629565122
chr1:205052681-205053449	39716	60.5142655397434
chr1:207228063-207228148	2025	26.354359789463
chr1:207235298-207235424	5395	51.54859934053
chr1:207235965-207236062	4338	50.0995706992496
chr1:207236488-207236555	314	5.6062742220633
chr1:207236692-207236767	3170	47.1080012246119
chr1:207237118-207237175	1612	31.0992636326615
chr1:207238381-207238506	2365	21.0051521549138
chr1:207240844-207241052	11271	63.6736396706449
chr1:207241508-207241655	5772	44.0472799750627
chr1:207242769-207242874	4087	43.6376653752669
chr1:207243625-207243755	1173	12.4080548284114
chr1:207244533-207244596	3060	53.9974475796858
chr1:207244854-207244919	2133	36.8659831643306
chr1:207245549-207245717	6216	46.364891126127
chr1:207252299-207252365	2962	62.2085376109837
chr1:209961765-209961990	12124	69.5922422434133
chr1:209963012-209963131	4558	42.8952741910995
chr1:209963840-209964233	19674	62.9417893944404
chr1:209965614-209965773	3078	26.3060053088986
chr1:209968635-209968764	7873	72.9933118343106
chr1:209969693-209969898	6883	41.602003051894
chr1:209974585-209974759	3556	26.4798678152293
chr1:213003584-213003604	187	19.1935894676605
chr1:213009215-213009492	11909	47.9414341138258
chr1:214787098-214787260	4562	31.6757845916421
chr1:214788175-214788372	3554	22.1706543917302
chr1:214791916-214792038	4102	37.9170618692381
chr1:214792472-214792564	2354	34.8913504585357
chr1:214793998-214794290	15602	59.591068313754
chr1:214795422-214795625	5603	31.8387092835243
chr1:214802389-214802515	4878	47.4414949964545
chr1:214803877-214804006	1771	16.5275876416671
chr1:214805823-214805946	1745	15.7454710079722
chr1:214811209-214811345	4538	37.0639658695123
chr1:214813264-214816668	159723	53.334014161498
chr1:214817900-214820744	112292	44.1701308233591
chr1:214822018-214822171	5262	38.239001019361
chr1:214825053-214825230	5937	37.321354521384
chr1:214826171-214826333	4167	35.2359904275059
chr1:214828584-214828747	6382	43.5434454101064
chr1:214830276-214830753	25372	59.400824527588
chr1:214832193-214832372	8154	56.4073851616521
chr1:214836934-214837138	3564	23.4187109980898
chr1:244572888-244572941	2746	73.0652123545485
chr1:244574589-244574739	2809	24.1099892695249
chr1:244579283-244579381	803	9.22061084736194
chr1:244580930-244581055	2222	20.0443118667067
chr1:244582062-244582217	4285	30.7411576822314
chr1:244583472-244583599	2372	22.8870320823822
chr1:244586137-244586219	770	14.282470257933
chr1:244587255-244587363	4356	45.5805905707503
chr1:244587623-244587690	649	11.0572000933681
chr1:244595847-244595898	256	5.50587898786234
chr1:244600127-244600196	907	16.7992183297335
chr1:244600968-244601071	2220	24.7454111104203
chr1:244614937-244615120	1126	12.0183558446865
chr1:246887725-246887915	2397	29.156279457227
chr1:246890194-246890307	6464	63.4518980918282
chr1:246899277-246899358	3490	47.6280914071994
chr1:246903474-246903604	6940	60.2352605047146
chr1:246907378-246907428	945	20.7365726920913
chr1:246921528-246921659	3088	26.593105760764
chr1:246922336-246922454	6236	59.5758333417714
chr1:246923259-246923379	5830	53.9173271616276
chr1:246923473-246923530	510	9.83672282587601
chr1:246927548-246927660	4982	49.3402854826932
chr1:246929360-246929442	2796	41.9506579712155
chr1:246930497-246930603	5475	57.2633796359585
chr1:247263676-247264622	50693	59.9044110203803
chr1:247265033-247265094	1958	36.6023458017364
chr1:247265289-247265416	3070	28.095490564241
chr1:247267241-247267502	5614	35.379250220908
chr1:247419374-247420448	63557	66.1600743419556
chr1:248084320-248085259	4538	6.01429735829536
chr1:248721845-248722793	13717	17.0607100545303
chr2:1637976-1638096	1277	14.8507557956736
chr2:1639180-1639294	2616	25.7457698985301
chr2:1642618-1642751	5948	52.4100290187267
chr2:1643074-1643195	4656	45.9944646564943
chr2:1647140-1647349	3680	24.6526482457461
chr2:1648390-1648525	1157	11.9745454663984
chr2:1651944-1653448	82681	77.3068775468773
chr2:1657400-1657558	9518	72.6388690330539
chr2:1658172-1658281	3813	39.2241048212331
chr2:1664653-1664810	8014	63.937663891168
chr2:1665844-1665957	2259	27.9318686073805
chr2:1667377-1667536	2932	25.7924110927241
chr2:1668730-1668847	2218	26.0638470138697
chr2:1669986-1670259	9323	47.1783358447864
