Target	gc_bias	mappability	reptiming	Gene	on_target
chr1:26566275-26566330	0.517857142857143	1	80.0973251644928	CEP85	TRUE
chr1:26570657-26570810	0.564935064935065	1	80.0973251644928	CEP85	TRUE
chr1:26581662-26582357	0.514367816091954	1	80.0973251644928	CEP85	TRUE
chr1:26584088-26584222	0.474074074074074	1	80.0973251644928	CEP85	TRUE
chr1:26584634-26584752	0.588235294117647	1	80.0973251644928	CEP85	TRUE
chr1:26586108-26586294	0.449197860962567	1	80.0973251644928	CEP85	TRUE
chr1:26594974-26595127	0.493506493506494	1	80.0973251644928	CEP85	TRUE
chr1:26595951-26596106	0.512820512820513	1	80.0973251644928	CEP85	TRUE
chr1:26597505-26597599	0.515789473684211	1	80.0973251644928	CEP85	TRUE
chr1:26598512-26598563	0.5	1	80.0973251644928	CEP85	TRUE
chr1:26601455-26601563	0.614678899082569	1	78.4578414010529	CEP85	TRUE
chr1:26603026-26603252	0.577092511013216	1	78.4578414010529	CEP85	TRUE
chr1:26603624-26603785	0.493827160493827	1	78.4578414010529	CEP85	TRUE
chr1:26644509-26644563	0.527272727272727	1	78.4578414010529	.	TRUE
chr1:26646662-26646794	0.496240601503759	1	78.4578414010529	CD52	TRUE
chr1:28052592-28052673	0.670731707317073	1	76.0612517253007	FAM76A	TRUE
chr1:28053983-28054048	0.545454545454545	1	76.0612517253007	FAM76A	TRUE
chr1:28056743-28056845	0.572815533980582	0.70833333581686	76.0612517253007	FAM76A	TRUE
chr1:28059114-28059169	0.392857142857143	1	76.0612517253007	FAM76A	TRUE
chr1:28060542-28060695	0.415584415584416	1	76.0612517253007	FAM76A	TRUE
chr1:28071165-28071323	0.515723270440252	1	76.0612517253007	FAM76A	TRUE
chr1:28075579-28075666	0.352272727272727	1	76.0612517253007	FAM76A	TRUE
chr1:28081706-28081842	0.467153284671533	1	76.0612517253007	FAM76A	TRUE
chr1:28086037-28086139	0.436893203883495	1	76.0612517253007	FAM76A	TRUE
chr1:28087006-28087093	0.511363636363636	1	76.0612517253007	FAM76A	TRUE
chr1:31186429-31186479	0.529411764705882	1	80.2968558887444	MATN1	TRUE
chr1:31187094-31187175	0.609756097560976	1	80.2968558887444	MATN1	TRUE
chr1:31188004-31188157	0.512987012987013	1	80.2968558887444	MATN1	TRUE
chr1:31188756-31189173	0.566985645933014	1	80.2968558887444	MATN1	TRUE
chr1:31189637-31189763	0.622047244094488	1	80.2968558887444	MATN1	TRUE
chr1:31191582-31191805	0.665178571428571	1	80.2968558887444	MATN1	TRUE
chr1:31194252-31194599	0.614942528735632	1	80.2968558887444	MATN1	TRUE
chr1:31196305-31196399	0.663157894736842	1	80.2968558887444	MATN1	TRUE
chr1:32193021-32193207	0.636363636363636	1	70.0677935156492	ADGRB2	TRUE
chr1:32193626-32193683	0.706896551724138	1	70.0677935156492	ADGRB2	TRUE
chr1:32193783-32193882	0.57	1	70.0677935156492	ADGRB2	TRUE
chr1:32194199-32194235	0.432432432432432	1	70.0677935156492	ADGRB2	TRUE
chr1:32196401-32197021	0.669887278582931	1	70.0677935156492	ADGRB2	TRUE
chr1:32197716-32197756	0.439024390243902	1	70.0677935156492	ADGRB2	TRUE
chr1:32198118-32198214	0.608247422680412	1	70.0677935156492	ADGRB2	TRUE
chr1:32198573-32198745	0.635838150289017	1	70.0677935156492	ADGRB2	TRUE
chr1:32200784-32200883	0.73	1	76.1091199818224	ADGRB2	TRUE
chr1:32201181-32201267	0.528735632183908	1	76.1091199818224	ADGRB2	TRUE
chr1:32201428-32201495	0.676470588235294	1	76.1091199818224	ADGRB2	TRUE
chr1:32201922-32201992	0.577464788732394	1	76.1091199818224	ADGRB2	TRUE
chr1:32202174-32202325	0.631578947368421	1	76.1091199818224	ADGRB2	TRUE
chr1:32203030-32203133	0.528846153846154	1	76.1091199818224	ADGRB2	TRUE
chr1:32203253-32203357	0.676190476190476	1	76.1091199818224	ADGRB2	TRUE
chr1:32203801-32203928	0.6171875	1	76.1091199818224	ADGRB2	TRUE
chr1:32204188-32204232	0.666666666666667	1	76.1091199818224	ADGRB2	TRUE
chr1:32204433-32204539	0.635514018691589	1	76.1091199818224	ADGRB2	TRUE
chr1:32204909-32205237	0.662613981762918	1	76.1091199818224	ADGRB2	TRUE
chr1:32205527-32205636	0.563636363636364	1	76.1091199818224	ADGRB2	TRUE
chr1:32205711-32205780	0.557142857142857	1	76.1091199818224	ADGRB2	TRUE
chr1:32205948-32206143	0.61734693877551	1	76.1091199818224	ADGRB2	TRUE
chr1:32206974-32207081	0.638888888888889	1	76.1091199818224	ADGRB2	TRUE
chr1:32207225-32207327	0.553398058252427	1	76.1091199818224	ADGRB2	TRUE
chr1:32207401-32207569	0.63905325443787	1	76.1091199818224	ADGRB2	TRUE
chr1:32207654-32207819	0.680722891566265	1	76.1091199818224	ADGRB2	TRUE
chr1:32208439-32208604	0.728915662650602	1	76.1091199818224	ADGRB2	TRUE
chr1:32209794-32209959	0.698795180722892	1	76.1091199818224	ADGRB2	TRUE
chr1:32210249-32210333	0.588235294117647	1	76.1091199818224	ADGRB2	TRUE
chr1:32221600-32222417	0.658924205378973	1	76.1091199818224	ADGRB2	TRUE
chr1:32222802-32222823	0.409090909090909	1	76.1091199818224	ADGRB2	TRUE
chr1:32800198-32800699	0.617529880478088	1	77.6520897138237	MARCKSL1	TRUE
chr1:32801548-32801635	0.738636363636364	1	77.6520897138237	MARCKSL1	TRUE
chr1:33241582-33241693	0.482142857142857	1	80.2064984765383	YARS	TRUE
chr1:33244983-33245125	0.545454545454545	1	80.2064984765383	YARS	TRUE
chr1:33245686-33245880	0.558974358974359	1	80.2064984765383	YARS	TRUE
chr1:33246649-33246747	0.545454545454545	1	80.2064984765383	YARS	TRUE
chr1:33248005-33248141	0.496350364963504	1	80.2064984765383	YARS	TRUE
chr1:33251963-33252049	0.471264367816092	1	80.2064984765383	YARS	TRUE
chr1:33252541-33252677	0.467153284671533	1	80.2064984765383	YARS	TRUE
chr1:33256763-33256856	0.468085106382979	1	80.2064984765383	YARS	TRUE
chr1:33263364-33263445	0.390243902439024	1	80.2064984765383	YARS	TRUE
chr1:33272083-33272213	0.549618320610687	1	80.2064984765383	YARS	TRUE
chr1:33276192-33276368	0.468926553672316	1	80.2064984765383	YARS	TRUE
chr1:33276512-33276659	0.5	1	80.2064984765383	YARS	TRUE
chr1:33282789-33282846	0.603448275862069	1	80.2064984765383	YARS	TRUE
chr1:34329793-34330354	0.47508896797153	1	33.932415688392	.	TRUE
chr1:40420965-40421058	0.680851063829787	1	71.4742377252862	MFSD2A	TRUE
chr1:40422759-40422894	0.5	1	71.4742377252862	MFSD2A	TRUE
chr1:40424334-40424498	0.587878787878788	1	71.4742377252862	MFSD2A	TRUE
chr1:40430883-40431007	0.536	1	71.4742377252862	MFSD2A	TRUE
chr1:40431143-40431222	0.5625	1	71.4742377252862	MFSD2A	TRUE
chr1:40431529-40431687	0.559748427672956	1	71.4742377252862	MFSD2A	TRUE
chr1:40432273-40432364	0.543478260869565	1	71.4742377252862	MFSD2A	TRUE
chr1:40432483-40432605	0.544715447154472	1	71.4742377252862	MFSD2A	TRUE
chr1:40432758-40432842	0.505882352941176	1	71.4742377252862	MFSD2A	TRUE
chr1:40433300-40433384	0.505882352941176	1	71.4742377252862	MFSD2A	TRUE
chr1:40433476-40433589	0.526315789473684	1	71.4742377252862	MFSD2A	TRUE
chr1:40434006-40434150	0.517241379310345	1	71.4742377252862	MFSD2A	TRUE
chr1:40434241-40434418	0.567415730337079	1	71.4742377252862	MFSD2A	TRUE
chr1:40435177-40435241	0.6	1	71.4742377252862	MFSD2A	TRUE
chr1:40627072-40627309	0.668067226890756	1	72.3216482483515	RLF	TRUE
chr1:40654727-40654882	0.41025641025641	1	72.3216482483515	RLF	TRUE
chr1:40656444-40656526	0.44578313253012	1	72.3216482483515	RLF	TRUE
chr1:40661304-40661437	0.395522388059701	1	72.3216482483515	RLF	TRUE
chr1:40668084-40668287	0.357843137254902	1	72.3216482483515	RLF	TRUE
chr1:40688246-40688383	0.427536231884058	1	72.3216482483515	RLF	TRUE
chr1:40697189-40697331	0.384615384615385	1	72.3216482483515	RLF	TRUE
chr1:40701464-40706120	0.386729654283874	1	73.581947175583	RLF	TRUE
chr1:43803520-43803599	0.6375	1	65.4970647226466	MPL	TRUE
chr1:43803770-43803903	0.567164179104478	1	65.4970647226466	MPL	TRUE
chr1:43804213-43804392	0.566666666666667	1	65.4970647226466	MPL	TRUE
chr1:43804942-43805241	0.586666666666667	1	65.4970647226466	MPL	TRUE
chr1:43805635-43805798	0.628048780487805	1	65.4970647226466	MPL	TRUE
chr1:43806058-43806185	0.546875	1	65.4970647226466	MPL	TRUE
chr1:43812116-43812301	0.537634408602151	1	65.4970647226466	MPL	TRUE
chr1:43812463-43812606	0.583333333333333	1	65.4970647226466	MPL	TRUE
chr1:43814514-43814674	0.701863354037267	1	65.4970647226466	MPL	TRUE
chr1:43814934-43815031	0.63265306122449	1	65.4970647226466	MPL	TRUE
chr1:43817887-43817975	0.651685393258427	1	65.4970647226466	MPL	TRUE
chr1:43818189-43818444	0.5703125	1	65.4970647226466	MPL	TRUE
chr1:44440713-44440780	0.691176470588235	1	77.679390860076	ATP6V0B	TRUE
chr1:44441472-44441521	0.48	1	77.679390860076	ATP6V0B	TRUE
chr1:44441762-44441846	0.6	1	77.679390860076	ATP6V0B	TRUE
chr1:44441974-44442052	0.556962025316456	1	77.679390860076	ATP6V0B	TRUE
chr1:44442262-44442332	0.492957746478873	1	77.679390860076	ATP6V0B	TRUE
chr1:44442445-44442497	0.60377358490566	1	77.679390860076	ATP6V0B	TRUE
chr1:44442698-44442889	0.578125	1	77.679390860076	ATP6V0B	TRUE
chr1:44443653-44443680	0.5	1	77.679390860076	ATP6V0B	TRUE
chr1:45792821-45793937	0.659803043867502	1	70.983982803798	HPDL	TRUE
chr1:46027467-46027551	0.564705882352941	1	79.6864338487682	AKR1A1	TRUE
chr1:46032241-46032361	0.545454545454545	1	79.6864338487682	AKR1A1	TRUE
chr1:46032541-46032693	0.594771241830065	1	79.6864338487682	AKR1A1	TRUE
chr1:46033654-46033850	0.583756345177665	1	79.6864338487682	AKR1A1	TRUE
chr1:46034157-46034357	0.54228855721393	1	79.6864338487682	AKR1A1	TRUE
chr1:46034599-46034672	0.5	1	79.6864338487682	AKR1A1	TRUE
chr1:46034815-46034902	0.420454545454545	1	79.6864338487682	AKR1A1	TRUE
chr1:46035563-46035629	0.552238805970149	1	79.6864338487682	AKR1A1	TRUE
chr1:46654391-46654653	0.551330798479088	1	79.5866934143671	POMGNT1	TRUE
chr1:46654914-46655030	0.632478632478632	1	79.5866934143671	POMGNT1	TRUE
chr1:46655130-46655240	0.594594594594595	1	79.5866934143671	POMGNT1	TRUE
chr1:46655526-46655662	0.532846715328467	1	79.5866934143671	POMGNT1	TRUE
chr1:46656145-46656190	0.456521739130435	1	79.5866934143671	POMGNT1	TRUE
chr1:46656392-46656457	0.53030303030303	1	79.5866934143671	POMGNT1	TRUE
chr1:46657770-46657896	0.566929133858268	1	79.5866934143671	POMGNT1	TRUE
chr1:46657980-46658109	0.6	1	79.5866934143671	POMGNT1	TRUE
chr1:46658190-46658263	0.540540540540541	1	79.5866934143671	POMGNT1	TRUE
chr1:46658572-46658631	0.5	1	79.5866934143671	POMGNT1	TRUE
chr1:46658846-46658888	0.558139534883721	1	79.5866934143671	POMGNT1	TRUE
chr1:46658977-46659061	0.564705882352941	1	79.5866934143671	POMGNT1	TRUE
chr1:46659236-46659312	0.519480519480519	1	79.5866934143671	POMGNT1	TRUE
chr1:46659527-46659598	0.541666666666667	1	79.5866934143671	POMGNT1	TRUE
chr1:46659946-46660074	0.612403100775194	1	79.5866934143671	POMGNT1	TRUE
chr1:46660225-46660324	0.55	1	79.5866934143671	POMGNT1	TRUE
chr1:46660516-46660634	0.65546218487395	1	79.5866934143671	POMGNT1	TRUE
chr1:46661483-46661597	0.556521739130435	1	79.5866934143671	POMGNT1	TRUE
chr1:46661684-46661750	0.671641791044776	1	79.5866934143671	POMGNT1	TRUE
chr1:46662403-46662522	0.641666666666667	1	79.5866934143671	POMGNT1	TRUE
chr1:46662642-46662757	0.525862068965517	1	79.5866934143671	POMGNT1	TRUE
chr1:46663374-46663494	0.570247933884298	1	79.5866934143671	POMGNT1	TRUE
chr1:46769439-46769493	0.545454545454545	1	82.272063075906	UQCRH	TRUE
chr1:46774773-46774800	0.5	1	82.272063075906	UQCRH	TRUE
chr1:46775827-46775989	0.52760736196319	0.75	82.272063075906	UQCRH	TRUE
chr1:46782224-46782257	0.352941176470588	0.5	82.272063075906	UQCRH	TRUE
chr1:47024247-47024473	0.625550660792952	0.8	77.5373777635027	MKNK1	TRUE
chr1:47025906-47025950	0.622222222222222	1	77.5373777635027	MKNK1	TRUE
chr1:47027150-47027315	0.542168674698795	1	77.5373777635027	MKNK1	TRUE
chr1:47028321-47028516	0.63265306122449	1	77.5373777635027	MKNK1	TRUE
chr1:47030713-47030809	0.515463917525773	1	77.5373777635027	MKNK1	TRUE
chr1:47034115-47034171	0.385964912280702	1	77.5373777635027	MKNK1	TRUE
chr1:47037089-47037212	0.604838709677419	1	77.5373777635027	MKNK1	TRUE
chr1:47037735-47037840	0.547169811320755	1	77.5373777635027	MKNK1	TRUE
chr1:47040619-47040693	0.386666666666667	1	77.5373777635027	MKNK1	TRUE
chr1:47042247-47042327	0.518518518518518	1	77.5373777635027	MKNK1	TRUE
chr1:47046202-47046300	0.484848484848485	1	77.5373777635027	MKNK1	TRUE
chr1:47048900-47049002	0.592233009708738	1	77.5373777635027	MKNK1	TRUE
chr1:47059785-47059819	0.342857142857143	1	77.5373777635027	MKNK1	TRUE
chr1:62672301-62673309	0.344895936570862	1	41.374776103709	L1TD1	TRUE
chr1:62675455-62677045	0.402262727844123	1	41.374776103709	L1TD1	TRUE
chr1:67878890-67878947	0.53448275862069	1	70.9315323782439	SERBP1	TRUE
chr1:67880849-67881023	0.588571428571429	0.58333333581686	70.9315323782439	SERBP1	TRUE
chr1:67885692-67885870	0.407821229050279	0.61111111442248	70.9315323782439	SERBP1	TRUE
chr1:67889883-67890006	0.379032258064516	0.75	70.9315323782439	SERBP1	TRUE
chr1:67890571-67890661	0.472527472527473	1	70.9315323782439	SERBP1	TRUE
chr1:67890766-67890907	0.52112676056338	0.61111111442248	70.9315323782439	SERBP1	TRUE
chr1:67891818-67891969	0.434210526315789	1	70.9315323782439	SERBP1	TRUE
chr1:67895671-67895984	0.621019108280255	0.690476191895349	70.9315323782439	SERBP1	TRUE
chr1:75596400-75596418	0.526315789473684	1	28.8480506368203	LHX8	TRUE
chr1:75602288-75602375	0.693181818181818	1	30.848355000562	LHX8	TRUE
chr1:75602785-75602947	0.680981595092024	1	30.848355000562	LHX8	TRUE
chr1:75606670-75606792	0.447154471544715	1	30.848355000562	LHX8	TRUE
chr1:75608803-75609024	0.463963963963964	1	30.848355000562	LHX8	TRUE
chr1:75609530-75609634	0.495238095238095	1	30.848355000562	LHX8	TRUE
chr1:75614272-75614368	0.484536082474227	1	30.848355000562	LHX8	TRUE
chr1:75622578-75622762	0.502702702702703	1	30.848355000562	LHX8	TRUE
chr1:75626504-75626581	0.435897435897436	1	30.848355000562	LHX8	TRUE
chr1:78031325-78031470	0.397260273972603	1	66.8266402140702	ZZZ3	TRUE
chr1:78031766-78031867	0.470588235294118	1	66.8266402140702	ZZZ3	TRUE
chr1:78034017-78034152	0.338235294117647	1	66.8266402140702	ZZZ3	TRUE
chr1:78041753-78041906	0.428571428571429	1	66.8266402140702	ZZZ3	TRUE
chr1:78044459-78044555	0.402061855670103	1	66.8266402140702	ZZZ3	TRUE
chr1:78045212-78045314	0.456310679611651	1	66.8266402140702	ZZZ3	TRUE
chr1:78046683-78046755	0.410958904109589	1	66.8266402140702	ZZZ3	TRUE
chr1:78047461-78047577	0.452991452991453	1	66.8266402140702	ZZZ3	TRUE
chr1:78047664-78047812	0.369127516778524	1	66.8266402140702	ZZZ3	TRUE
chr1:78050202-78050341	0.45	1	66.8266402140702	ZZZ3	TRUE
chr1:78097535-78099040	0.412350597609562	1	66.8266402140702	ZZZ3	TRUE
chr1:78381792-78381819	0.392857142857143	1	70.017128443954	NEXN	TRUE
chr1:78383251-78383443	0.393782383419689	1	70.017128443954	NEXN	TRUE
chr1:78383645-78383724	0.325	1	70.017128443954	NEXN	TRUE
chr1:78383810-78383959	0.42	1	70.017128443954	NEXN	TRUE
chr1:78390873-78390915	0.418604651162791	1	70.017128443954	NEXN	TRUE
chr1:78392099-78392297	0.336683417085427	1	70.017128443954	NEXN	TRUE
chr1:78392401-78392578	0.393258426966292	1	70.017128443954	NEXN	TRUE
chr1:78395001-78395190	0.389473684210526	1	70.017128443954	NEXN	TRUE
chr1:78398967-78399165	0.366834170854271	1	70.017128443954	NEXN	TRUE
chr1:78401508-78401730	0.340807174887892	1	66.8486970958143	NEXN	TRUE
chr1:78407708-78407894	0.379679144385027	1	66.8486970958143	NEXN	TRUE
chr1:78408146-78408515	0.405405405405405	1	66.8486970958143	NEXN	TRUE
chr1:95657106-95657425	0.378125	1	69.9950888605401	.	TRUE
chr1:101004523-101005678	0.730968858131488	1	65.7937452863939	.	TRUE
chr1:108679275-108679460	0.43010752688172	1	57.7886985552193	SLC25A24	TRUE
chr1:108681680-108681831	0.513157894736842	1	57.7886985552193	SLC25A24	TRUE
chr1:108686165-108686333	0.408284023668639	1	57.7886985552193	SLC25A24	TRUE
chr1:108690901-108691009	0.36697247706422	1	57.7886985552193	SLC25A24	TRUE
chr1:108697605-108697758	0.428571428571429	1	57.7886985552193	SLC25A24	TRUE
chr1:108700084-108700243	0.48125	1	64.0034190640591	SLC25A24	TRUE
chr1:108703804-108703916	0.380530973451327	1	64.0034190640591	SLC25A24	TRUE
chr1:108724563-108724651	0.415730337078652	1	64.0034190640591	SLC25A24	TRUE
chr1:108728450-108728577	0.3046875	1	64.0034190640591	SLC25A24	TRUE
chr1:108735118-108735244	0.496062992125984	1	64.0034190640591	SLC25A24	TRUE
chr1:108742578-108742761	0.695652173913043	1	64.0034190640591	SLC25A24	TRUE
chr1:109358793-109358925	0.398496240601504	1	70.7903499036732	AKNAD1	TRUE
chr1:109359670-109359800	0.427480916030534	1	70.7903499036732	AKNAD1	TRUE
chr1:109363167-109363249	0.397590361445783	1	70.7903499036732	AKNAD1	TRUE
chr1:109365992-109366100	0.376146788990826	1	70.7903499036732	AKNAD1	TRUE
chr1:109366188-109366311	0.459677419354839	1	70.7903499036732	AKNAD1	TRUE
chr1:109369827-109369925	0.454545454545455	1	70.7903499036732	AKNAD1	TRUE
chr1:109373181-109373273	0.591397849462366	1	70.7903499036732	AKNAD1	TRUE
chr1:109377069-109377151	0.518072289156627	1	70.7903499036732	AKNAD1	TRUE
chr1:109377551-109377679	0.682170542635659	1	70.7903499036732	AKNAD1	TRUE
chr1:109380172-109380329	0.424050632911392	1	70.7903499036732	AKNAD1	TRUE
chr1:109385756-109385890	0.503703703703704	1	70.7903499036732	AKNAD1	TRUE
chr1:109391374-109391437	0.375	1	70.7903499036732	AKNAD1	TRUE
chr1:109391534-109391683	0.393333333333333	1	70.7903499036732	AKNAD1	TRUE
chr1:109392159-109392199	0.463414634146341	1	70.7903499036732	AKNAD1	TRUE
chr1:109394294-109395287	0.402414486921529	1	70.7903499036732	AKNAD1	TRUE
chr1:110453646-110453685	0.85	1	71.7717097820622	CSF1	TRUE
chr1:110456881-110457004	0.596774193548387	1	71.7717097820622	CSF1	TRUE
chr1:110458256-110458319	0.4375	1	71.7717097820622	CSF1	TRUE
chr1:110459915-110460086	0.482558139534884	1	71.7717097820622	CSF1	TRUE
chr1:110464469-110464617	0.449664429530201	1	71.7717097820622	CSF1	TRUE
chr1:110465788-110466813	0.635477582846004	1	71.7717097820622	CSF1	TRUE
chr1:110467398-110467451	0.592592592592593	1	71.7717097820622	CSF1	TRUE
chr1:110467769-110467812	0.568181818181818	1	71.7717097820622	CSF1	TRUE
chr1:111690337-111690676	0.452941176470588	1	58.3668846281448	CEPT1	TRUE
chr1:111702002-111702150	0.442953020134228	1	56.8022766113281	CEPT1	TRUE
chr1:111703777-111703919	0.41958041958042	1	56.8022766113281	CEPT1	TRUE
chr1:111717501-111717586	0.395348837209302	1	56.8022766113281	CEPT1	TRUE
chr1:111724809-111724941	0.37593984962406	1	56.8022766113281	CEPT1	TRUE
chr1:111725421-111725580	0.36875	1	56.8022766113281	CEPT1	TRUE
chr1:111726084-111726210	0.393700787401575	1	56.8022766113281	CEPT1	TRUE
chr1:111726813-111726933	0.388429752066116	1	56.8022766113281	CEPT1	TRUE
chr1:113068635-113068734	0.54	1	65.5807694538985	ST7L	TRUE
chr1:113084534-113084713	0.377777777777778	1	65.5807694538985	ST7L	TRUE
chr1:113093223-113093316	0.425531914893617	1	65.5807694538985	ST7L	TRUE
chr1:113098490-113098641	0.381578947368421	1	65.5807694538985	ST7L	TRUE
chr1:113119608-113119711	0.413461538461538	1	68.4485138996993	ST7L	TRUE
chr1:113120967-113121040	0.418918918918919	1	68.4485138996993	ST7L	TRUE
chr1:113124614-113124729	0.370689655172414	1	68.4485138996993	ST7L	TRUE
chr1:113124997-113125095	0.323232323232323	1	68.4485138996993	ST7L	TRUE
chr1:113126594-113126749	0.455128205128205	1	68.4485138996993	ST7L	TRUE
chr1:113134147-113134226	0.4125	1	68.4485138996993	ST7L	TRUE
chr1:113140593-113140709	0.444444444444444	1	68.4485138996993	ST7L	TRUE
chr1:113143416-113143471	0.392857142857143	1	68.4485138996993	ST7L	TRUE
chr1:113153463-113153626	0.426829268292683	1	68.4485138996993	ST7L	TRUE
chr1:113159435-113159518	0.345238095238095	1	68.4485138996993	ST7L	TRUE
chr1:113161531-113161736	0.674757281553398	1	68.4485138996993	ST7L	TRUE
chr1:114483006-114484082	0.48560817084494	1	73.0394136787641	HIPK1	TRUE
chr1:114495388-114495512	0.448	1	73.0394136787641	HIPK1	TRUE
chr1:114497255-114497393	0.41726618705036	1	73.0394136787641	HIPK1	TRUE
chr1:114498185-114498272	0.386363636363636	1	73.0394136787641	HIPK1	TRUE
chr1:114499249-114499434	0.397849462365591	1	73.0394136787641	HIPK1	TRUE
chr1:114499746-114499909	0.432926829268293	1	73.0394136787641	HIPK1	TRUE
chr1:114500688-114500914	0.484581497797357	1	71.0129013061523	HIPK1	TRUE
chr1:114504939-114505061	0.51219512195122	1	71.0129013061523	HIPK1	TRUE
chr1:114506009-114506144	0.602941176470588	1	71.0129013061523	HIPK1	TRUE
chr1:114508752-114508895	0.576388888888889	1	71.0129013061523	HIPK1	TRUE
chr1:114510388-114510571	0.5	1	71.0129013061523	HIPK1	TRUE
chr1:114511064-114511271	0.5	1	71.0129013061523	HIPK1	TRUE
chr1:114512578-114512820	0.522633744855967	1	71.0129013061523	HIPK1	TRUE
chr1:114514446-114514661	0.541666666666667	1	71.0129013061523	HIPK1	TRUE
chr1:114515646-114516135	0.589795918367347	1	71.0129013061523	HIPK1	TRUE
chr1:115260790-115260838	0.469387755102041	1	65.0703683229956	CSDE1	TRUE
chr1:115261234-115261367	0.537313432835821	1	65.0703683229956	CSDE1	TRUE
chr1:115262200-115262364	0.460606060606061	1	65.0703683229956	CSDE1	TRUE
chr1:115263160-115263339	0.511111111111111	1	65.0703683229956	CSDE1	TRUE
chr1:115266504-115266624	0.479338842975207	1	65.0703683229956	CSDE1	TRUE
chr1:115267842-115267955	0.464912280701754	1	65.0703683229956	CSDE1	TRUE
chr1:115268832-115269008	0.395480225988701	1	65.0703683229956	CSDE1	TRUE
chr1:115269604-115269712	0.440366972477064	1	65.0703683229956	CSDE1	TRUE
chr1:115272879-115273044	0.409638554216867	1	65.0703683229956	CSDE1	TRUE
chr1:115273129-115273270	0.443661971830986	1	65.0703683229956	CSDE1	TRUE
chr1:115275225-115275438	0.420560747663551	1	65.0703683229956	CSDE1	TRUE
